index,Sku,Style Id,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP,Markup,Markup %,Price_Outlier
600,Os255_15375_L,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
601,Os255_15375_XL,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
602,Os255_15375_2XL,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
603,Os255_15375_3XL,Os255_15375,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
604,Os256_15376_S,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
605,Os256_15376_M,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
606,Os256_15376_L,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
607,Os256_15376_XL,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
608,Os256_15376_2XL,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
609,Os256_15376_3XL,Os256_15376,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
610,Os257_15377_S,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
611,Os257_15377_M,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
612,Os257_15377_L,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
613,Os257_15377_XL,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
614,Os257_15377_2XL,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
615,Os257_15377_3XL,Os257_15377,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
616,Os258_15378_S,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
617,Os258_15378_M,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
618,Os258_15378_L,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
619,Os258_15378_XL,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
620,Os258_15378_2XL,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
621,Os258_15378_3XL,Os258_15378,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
622,Os259_15379_S,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
623,Os259_15379_M,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
624,Os259_15379_L,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
625,Os259_15379_XL,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
626,Os259_15379_2XL,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
627,Os259_15379_3XL,Os259_15379,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
628,Os260_15380_S,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
629,Os260_15380_M,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
630,Os260_15380_L,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
631,Os260_15380_XL,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
632,Os260_15380_2XL,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
633,Os260_15380_3XL,Os260_15380,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
634,Os261_15381_S,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
635,Os261_15381_M,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
636,Os261_15381_L,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
637,Os261_15381_XL,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
638,Os261_15381_2XL,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
639,Os261_15381_3XL,Os261_15381,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
640,Os263_15383_S,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,1370.0,322.3529411764706,False
641,Os263_15383_M,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,1370.0,322.3529411764706,False
642,Os263_15383_L,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,1370.0,322.3529411764706,False
643,Os263_15383_XL,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,1370.0,322.3529411764706,False
644,Os263_15383_2XL,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,1370.0,322.3529411764706,False
645,Os263_15383_3XL,Os263_15383,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1695.0,1370.0,322.3529411764706,False
646,Os1076_S,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
647,Os1076_M,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
648,Os1076_L,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
649,Os1076_XL,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
650,Os1076_2XL,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
651,Os1076_3XL,Os1076,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
652,Os1074_S,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
653,Os1074_M,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
654,Os1074_L,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
655,Os1074_XL,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
656,Os1074_2XL,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
657,Os1074_3XL,Os1074,Surmaya,Kurta Set,0.4,1040.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1455.0,139.90384615384613,False
658,Os1060_S,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1545.0,162.6315789473684,False
659,Os1060_M,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1545.0,162.6315789473684,False
660,Os1060_L,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1545.0,162.6315789473684,False
661,Os1060_XL,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1545.0,162.6315789473684,False
662,Os1060_2XL,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1545.0,162.6315789473684,False
663,Os1060_3XL,Os1060,Surmaya,Kurta Set,0.4,950.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,1545.0,162.6315789473684,False
664,Os1086_S,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1210.0,128.72340425531914,False
665,Os1086_M,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1210.0,128.72340425531914,False
666,Os1086_L,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1210.0,128.72340425531914,False
667,Os1086_XL,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1210.0,128.72340425531914,False
668,Os1086_2XL,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1210.0,128.72340425531914,False
669,Os1086_3XL,Os1086,Surmaya,Kurta Set,0.4,940.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1210.0,128.72340425531914,False
670,Os1087_S,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,1325.0,143.24324324324326,False
671,Os1087_M,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,1325.0,143.24324324324326,False
672,Os1087_L,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,1325.0,143.24324324324326,False
673,Os1087_XL,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,1325.0,143.24324324324326,False
674,Os1087_2XL,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,1325.0,143.24324324324326,False
675,Os1087_3XL,Os1087,Surmaya,Kurta Set,0.4,925.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,2250.0,1325.0,143.24324324324326,False
676,Os1051_S,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1095.0,121.66666666666666,False
677,Os1051_M,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1095.0,121.66666666666666,False
678,Os1051_L,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1095.0,121.66666666666666,False
679,Os1051_XL,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1095.0,121.66666666666666,False
680,Os1051_2XL,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1095.0,121.66666666666666,False
681,Os1051_3XL,Os1051,Surmaya,Kurta Set,0.4,900.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1095.0,121.66666666666666,False
682,Os1137_S,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
683,Os1137_M,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
684,Os1137_L,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
685,Os1137_XL,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
686,Os1137_2XL,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
687,Os1137_3XL,Os1137,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
688,Os1144_S,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
689,Os1144_M,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
690,Os1144_L,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
691,Os1144_XL,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
692,Os1144_2XL,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
693,Os1144_3XL,Os1144,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
694,Os1106_S,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1240.0,136.26373626373626,False
695,Os1106_M,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1240.0,136.26373626373626,False
696,Os1106_L,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1240.0,136.26373626373626,False
697,Os1106_XL,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1240.0,136.26373626373626,False
698,Os1106_2XL,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1240.0,136.26373626373626,False
699,Os1106_3XL,Os1106,Surmaya,Kurta Set,0.4,910.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1240.0,136.26373626373626,False
700,Os147_15288_XS,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1234.0,341.8282548476454,False
701,Os147_15288_S,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1234.0,341.8282548476454,False
702,Os147_15288_M,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1234.0,341.8282548476454,False
703,Os147_15288_L,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1234.0,341.8282548476454,False
704,Os147_15288_XL,Os147_15288,Mix,Tops,0.2,361.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1234.0,341.8282548476454,False
705,Os213_15284_XS,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1320.0,352.0,False
706,Os213_15284_S,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1320.0,352.0,False
707,Os213_15284_M,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1320.0,352.0,False
708,Os213_15284_L,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1320.0,352.0,False
709,Os213_15284_XL,Os213_15284,Mix,Tops,0.2,375.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1320.0,352.0,False
710,Os169_S,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1360.0,312.64367816091954,False
711,Os169_M,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1360.0,312.64367816091954,False
712,Os169_L,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1360.0,312.64367816091954,False
713,Os169_XL,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1360.0,312.64367816091954,False
714,Os169_2XL,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1360.0,312.64367816091954,False
715,Os169_3XL,Os169,Mix,Kurta,0.3,435.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1360.0,312.64367816091954,False
716,Os142_XS,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
717,Os142_S,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
718,Os142_M,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
719,Os142_L,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
720,Os142_XL,Os142,Mix,Tops,0.2,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1300.0,329.11392405063293,False
721,Os144_XS,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
722,Os144_S,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
723,Os144_M,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
724,Os144_L,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
725,Os144_XL,Os144,Mix,Tops,0.2,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
726,Os145_XS,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1445.0,321.11111111111114,False
727,Os145_S,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1445.0,321.11111111111114,False
728,Os145_M,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1445.0,321.11111111111114,False
729,Os145_L,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1445.0,321.11111111111114,False
730,Os145_XL,Os145,Mix,Tops,0.2,450.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1445.0,321.11111111111114,False
731,Os146_XS,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,1380.0,332.5301204819277,False
732,Os146_S,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,1380.0,332.5301204819277,False
733,Os146_M,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,1380.0,332.5301204819277,False
734,Os146_L,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,1380.0,332.5301204819277,False
735,Os146_XL,Os146,Mix,Tops,0.2,415.0,1795.0,1795.0,1795.0,1795.0,1795.0,1895.0,1795.0,1795.0,1795.0,1795.0,1380.0,332.5301204819277,False
736,Os1111_S,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1070.0,129.6969696969697,False
737,Os1111_M,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1070.0,129.6969696969697,False
738,Os1111_L,Os1111,Surmaya,Kurta Set,0.4,825.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1070.0,129.6969696969697,False
